District Name, Date, FacilityName (HMIS), POINT_X (HMIS), POINT_Y (HMIS), Region (HMIS), District (HMIS), ActivityHP (HMIS), ValueID (HMIS), LabelID (HMIS), FederalID (HMIS), SNO (HMIS), RegionID (HMIS), ZoneID (HMIS), DistrictID (HMIS), LocationID (HMIS), Month (HMIS), Year (HMIS), Value (HMIS), Level (HMIS), FACILITYTYPE (HMIS), RegionName (PHEM), ZoneName (PHEM), DistrictName (PHEM), Year (PHEM), Epidemic_Week (PHEM), Month (PHEM), Total Malaria Confirmed and Clinical (PHEM), TMalaria_OutP_Cases (PHEM), TMalaria_InP_Cases (PHEM), TMalaria_InP_Deaths (PHEM), TMSuspected Fever Examined (PHEM), PosMalaria_RDT_or_Microscopy_PF_OutP_Cases (PHEM), PosMalaria_RDT_or_Microscopy_PV_OutP_Cases (PHEM), Meningits total Cases (PHEM), Meningitis_OutP_Cases (PHEM), Meningitis_InP_Cases (PHEM), Meningitis_InP_Deaths (PHEM), Dysentery_total Cases (PHEM), Dysentery_OutP_Cases (PHEM), Dysentery_InP_Cases (PHEM), Dysentery_InP_Deaths (PHEM), Typhoid fever Total cases (PHEM), Typhoid fever_OutP_Cases (PHEM), Typhoid fever_InP_Cases (PHEM), Typhoid fever_InP_Deaths (PHEM), Relapsing fever_total Cases (PHEM), Relapsing fever_OutP_Cases (PHEM), Relapsing fever_InP_Cases (PHEM), Relapsing fever_InP_Deaths (PHEM), Epidemic Typhus Total Cases (PHEM), Epidemic Typhus_OutP_Cases (PHEM), Epidemic Typhus_InP_Cases (PHEM), Epidemic Typhus_InP_Deaths (PHEM), Malnutrition_total Cases (PHEM), Malnutrition_OutP_Cases (PHEM), Malnutrition_InP_Cases (PHEM), Malnutrition_InP_Deaths (PHEM), AFP/Polio_Cases (PHEM), AFP/Polio_Deaths (PHEM), Anthrax_Cases (PHEM), Anthrax_Deaths (PHEM), Avian_Human_Influenza_Cases (PHEM), Avian_Human_Influenza_Deaths (PHEM), Cholera/AWD_Cases (PHEM), Cholera/AWD_Deaths (PHEM), Dracunculiasis/Guinea worm_Cases (PHEM), Dracunculiasis/Guinea worm_Deaths (PHEM), Measles_Cases (PHEM), Measles_Deaths (PHEM), Neonatal Tetanus_Cases (PHEM), Neonatal Tetanus_Deaths (PHEM), Pandemic Influenza_Cases (PHEM), Pandemic Influenza_Deaths (PHEM), Rabies_Cases (PHEM), Rabies_Deaths (PHEM), SARS_Cases (PHEM), SARS_Deaths (PHEM), Small pox_Cases (PHEM), Small pox_Deaths (PHEM), Viral hemorrhagic fever_Cases (PHEM), Viral hemorrhagic fever_Deaths (PHEM), Yellow fever_Cases (PHEM), Yellow fever_Deaths (PHEM), Maternal_Death (PHEM), Other 1_Name (PHEM), Other 1_Cases (PHEM), Other 1_Deaths (PHEM), Other 2_Name (PHEM), Other 2_Cases (PHEM), Other 2_Deaths (PHEM), Other 3_Name (PHEM), Other 3_Cases (PHEM), Other 3_Deaths (PHEM), No-of-Gov_HPs-expected-by-RHB (PHEM), No-of-Gov_HCs-expected-by-RHB (PHEM), No-of-Gov_Hosps-expected-by-RHB (PHEM), No-of-NGOHF-expected-by-RHB (PHEM), No-of-OtherHFs-expected-by-RHB (PHEM), No-of-Gov_HPs-Reported (PHEM), No-of-Gov_HCs-Reported (PHEM), No-of-Gov_Hosps-Reported (PHEM), No-of-NGOHFs-Reported (PHEM), No-of-OthersHF-Reported (PHEM), All-Total-sites-Reported (PHEM), All-Total-sites-Expected-by-RHB (PHEM), Total-Gov-sites-Reported (PHEM), Date_Sent (PHEM), Date_Received (PHEM), Date_WeekExpected (PHEM), Timeliness (PHEM), EthiopianMonth (PHEM), EthMonNum (PHEM), EthYear (PHEM)
, 2007-12, Limmu Gent Hospital, 8.091413, 36.943365, Oromiya, , , 477542838, 1604, 0, , 4, 404, 0, 404020011, 12, 2007, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-12, Medhin Higher Clinic, , , Oromiya, ,                             : females, 502938889, 3765, 0, 4.2.1.2.1.8, 4, 415, 0, 415010041, 12, 2007, 8, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-12, Wardiar General Hospital, 0, 0, Somali, , , 473021761, 1608, 0, , 5, 504, 0, 504020011, 12, 2007, 8, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-12, Zegie Health Center, 11.6934, 37.3181, Amhara, , , 458498775, 740, 0, , 3, 311, 0, 311000025, 12, 2007, 3, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-2, Bishoftu Zonal Hospital, 8.750626, 38.982327, Oromiya, , , 341950416, 1099, 0, , 4, 422, 0, 407090011, 2, 2007, 9, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-2, Borusilliase Health Center, 0, 0, Amhara, , , 146161642, 1552, 0, , 3, 314, 0, 314000025, 2, 2007, 2, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-2, Dessie Health Center, 11.121554, 39.636168, Amhara, , , 146148754, 1632, 0, , 3, 314, 0, 314000021, 2, 2007, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-2, Kahsay Abera Hospital, 14.275812, 36.609193, Tigray, , , 172695460, 1528, 0, , 1, 0, 0, 10008, 2, 2007, 3, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-2, Mehal Meda Hospital, 10.309289, 39.659087, Amhara, , , 145043151, 2398, 0, , 3, 305, 0, 305000012, 2, 2007, 9, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-3, Abera Primary Clinic, , , Amhara, , , 146222493, 1263, 0, , 3, 314, 0, 314000040, 3, 2007, 1, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-3, Assosa Hospital, 10.078137, 34.540367, Beneshangul Gumuz, , , 368266711, 1550, 0, , 6, 0, 0, 603030011, 3, 2007, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-3, Dr Demisew Internal Medicine Speciality Clinic, , , Amhara, , , 154525702, 724, 0, , 3, 314, 0, 314000059, 3, 2007, 6, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, ADINAS H.CLINIC, , , Amhara, , , 154376990, 610, 0, , 3, 311, 0, 311000036, 4, 2007, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, Adam General Hospital, , , Oromiya, , 15-19 years : males, 402889726, 3647, 0, 4.2.1.1.2.1.9, 4, 415, 0, 415010028, 4, 2007, 3, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, Adama Health Center, 8.546711, 39.276763, Oromiya, , , 132097783, 578, 0, , 4, 415, 0, 407010022, 4, 2007, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, Nejo Hospital, 9.490309, 35.509295, Oromiya, , , 343384089, 896, 0, , 4, 401, 0, 401020011, 4, 2007, 2, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, Sulultaa Health Center, 0, 0, Oromiya, , , 132776476, 794, 0, , 4, 421, 0, 421000023, 4, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, TENSAYE, , , Amhara, , , 146099964, 973, 0, , 3, 313, 0, 313000029, 4, 2007, 5, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-4, Woldia Hospital, 11.832176, 39.59927, Amhara, , 10-14 years : males, 377740492, 3681, 0, 4.2.1.2.1.7, 3, 303, 0, 303000011, 4, 2007, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Abiadi Hospital, 13.622522, 38.98851, Tigray, , , 207706679, 1555, 0, , 1, 0, 0, 10009, 5, 2007, 8, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Adam General Hospital, , , Oromiya, , , 222243359, 1100, 0, , 4, 415, 0, 415010028, 5, 2007, 7, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Asella Health Center, 9.1412, 41.8312, Oromiya, , , 168585055, 1291, 0, , 4, 424, 0, 4240021, 5, 2007, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, ENAT HIGHER, , , Amhara, , , 165542485, 1105, 0, , 3, 313, 0, 313000036, 5, 2007, 4, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Gambela Health Center, 8.256132, 34.590535, Gambella, ,                   : females, 416100581, 3686, 0, 4.2.1.2.1.12, 12, 1205, 0, 1205000021, 5, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Gida Ayana District Hospital, 0, 0, Oromiya, ,                             : females, 403386973, 3862, 0, 4.2.1.4.2.16, 4, 402, 0, 402030011, 5, 2007, 7, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-5, Shashemene Hospital, 7.255347, 38.654293, Oromiya, , , 215145541, 622, 0, , 4, 426, 0, 4260011, 5, 2007, 5, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Adam General Hospital, , , Oromiya, , , 222243023, 1164, 0, , 4, 415, 0, 415010028, 6, 2007, 10, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Agaro Hospital, , , Oromiya, , , 360213764, 1367, 0, , 4, 404, 0, 404020012, 6, 2007, 10, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Alemu (MHY) Mediam Clinic, , , Oromiya, , Number of children received all vaccine doses before 1st birthday, 407717321, 26, 0, 1.3.8.1, 4, 421, 0, 421000028, 6, 2007, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Etang Health Center, 8.191786, 34.281759, Gambella, ,                             : females, 416143597, 3862, 0, 4.2.1.4.2.16, 12, 1204, 0, 1204000022, 6, 2007, 0, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Gebrel Health center, 0, 0, Amhara, , , 188098460, 879, 0, , 3, 313, 0, 313000025, 6, 2007, 5, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Geda Health Center, 8.548203, 39.2756644, Oromiya, , , 182008743, 748, 0, , 4, 415, 0, 415010023, 6, 2007, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Ginbot 20 Health Center, 0, 0, Amhara, , , 188085411, 880, 0, , 3, 311, 0, 311000029, 6, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Melka Oda Hospital, 0, 0, Oromiya, ,                   : females, 407863935, 3688, 0, 4.2.1.2.1.14, 4, 426, 0, 4260012, 6, 2007, 0, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Meshenity Health Center, 0, 0, Amhara, , , 188082491, 1459, 0, , 3, 311, 0, 311000026, 6, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-6, Sebeta Medium Clinic, , , Oromiya, , Number of children under one year of age who have received third dose of pentavalent vaccine, 407915904, 24, 0, 1.3.2.1, 4, 430, 0, 430000036, 6, 2007, 3, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-7, Deder District Hospital, 9.325308, 41.442034, Oromiya, , , 201519022, 1177, 0, , 4, 410, 0, 410110011, 7, 2007, 3, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-7, Gerado Health Center, 0, 0, Amhara, , , 192035956, 985, 0, , 3, 314, 0, 314000024, 7, 2007, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-7, Shashemene Hospital, 7.255347, 38.654293, Oromiya, ,                   : females, 407862109, 3913, 0, 4.2.1.9.1.2.4, 4, 426, 0, 4260011, 7, 2007, 3, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-7, Siwaya Medium Cilnic, , , Oromiya, , , 202836353, 640, 0, , 4, 430, 0, 430000035, 7, 2007, 6, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, Adwa Hospital, 14.195561, 38.883662, Tigray, , , 284460896, 978, 0, , 1, 0, 0, 10004, 8, 2007, 7, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, Betelihem Primary Clinic, , , Amhara, , , 267649065, 1432, 0, , 3, 314, 0, 314000039, 8, 2007, 0, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, Dessie Maremia Betoch Primary Clinic, , , Amhara, , Total number of children who exit from severe acute malnutrition treatment, 390456274, 4423, 0, 2.4.5, 3, 314, 0, 314000050, 8, 2007, 2, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, Etang Health Center, 8.191786, 34.281759, Gambella, , OPD visits >= 15: repeat Male, 416215811, 174, 0, 1.1.11, 12, 1204, 0, 1204000022, 8, 2007, 9, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, Ras Desta Hospital, 9.04, 38.74, Addis Ababa, , , 414675868, 393, 0, , 14, 0, 0, 141070011, 8, 2007, 5, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-8, SELAM MIDIUM, , , Amhara, , , 267599662, 1561, 0, , 3, 313, 0, 313000039, 8, 2007, 5, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, Asella Health Post, , , Oromiya, , Total number of maternal deaths in the community, 412762403, 4475, 0, 1.1.11.4, 4, 424, 0, 42400300, 9, 2007, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, Azezo Health Center, 12.55475, 37.42564, Amhara, , , 269916172, 1242, 0, , 3, 313, 0, 313000022, 9, 2007, 6, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, Fentaw Primary Clinic, , , Amhara, , , 270018384, 1605, 0, , 3, 314, 0, 314000052, 9, 2007, 4, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, Fentaw Primary Clinic, , , Amhara, , , 271689047, 299, 0, , 3, 314, 0, 314000052, 9, 2007, 3, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, Hewo Hospital, 13.478, 39.545, Tigray, ,                   : females, 286595717, 3902, 0, 4.2.1.9.1.1.6, 1, 0, 0, 10013, 9, 2007, 10, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2007-9, STADIUM MIDIUM, , , Amhara, , , 271655240, 690, 0, , 3, 313, 0, 313000040, 9, 2007, 9, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Adama Science And Technology University, , , Oromiya, ,                   : Females Non-pregnant, 502927911, 3907, 0, 4.2.1.9.1.1.11, 4, 415, 0, 415010034, 1, 2008, 6, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Boku Clinic, , , Oromiya, , , 481907381, 476, 0, , 4, 415, 0, 415010038, 1, 2008, 9, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Dessie Maremia Betoch Primary Clinic, , , Amhara, , Births Attended by skilled attendant, 444187934, 7, 0, 1.1.5.1, 3, 314, 0, 314000050, 1, 2008, 8, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Han Health Center, 11.589168, 37.386368, Amhara, , Number of adults and children with HIV infection newly started on ART, 444014614, 4503, 0, C1.4.2.1.6, 3, 311, 0, 311000023, 1, 2008, 3, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Kokosa Primary Hospital, , , Oromiya, , , 481671868, 791, 0, , 4, 417, 0, 417070012, 1, 2008, 1, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Kurkur Health Center, 0, 0, Amhara, , , 459435419, 1554, 0, , 3, 314, 0, 314000027, 1, 2008, 1, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Lukas Higher Clinic, , , Oromiya, ,                             : females, 499035710, 3798, 0, 4.2.1.3.1.4, 4, 415, 0, 22, 1, 2008, 5, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Selihom Ophthalmic Special Primary Clinic, , , Amhara, , , 459462978, 854, 0, , 3, 314, 0, 314000049, 1, 2008, 2, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-1, Teda Health Center, 12.49576, 37.470306, Amhara, , , 459415622, 1503, 0, , 3, 313, 0, 313000023, 1, 2008, 6, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-2, Eyasta Internal Medicine, , , Amhara, , Total number of units of blood transfused, 527222428, 4534, 0, 5.2, 3, 311, 0, 311000080, 2, 2008, 2, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-2, Hayat Medium Clinic, , , Amhara, , , 453255185, 1417, 0, , 3, 314, 0, 314000045, 2, 2008, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-2, Jemie Primary Clinic, , , Amhara, , < 15 years, 527339516, 3964, 0, 4.2.1.14.1.1, 3, 314, 0, 314000042, 2, 2008, 10, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-3, FENTER, , , Amhara, , , 517351810, 839, 0, , 3, 313, 0, 313000046, 3, 2008, 7, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-3, Guder Primary Hospital, , , Oromiya, , 5g= TDF + 3TC + EFV : males, 553871301, 3785, 0, 4.2.1.2.2.13, 4, 405, 0, 405150014, 3, 2008, 2, 0, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-3, Hora Medium Clinic, , , Oromiya, , , 544511108, 667, 0, , 4, 430, 0, 430000024, 3, 2008, 3, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-3, Kebebush  Primery Clinic, , , Oromiya, , , 544549639, 511, 0, , 4, 430, 0, 430000065, 3, 2008, 3, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, 2008-3, Lukas Higher Clinic, , , Oromiya, , Number of deaths in the first 24 hrs of life /institutional/, 552359623, 16, 0, 1.3.11.1, 4, 415, 0, 22, 3, 2008, 4, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
